Date,Time,Time of Day,Second,Kelvins
2020-06-12,07:27,Early Morning,2,2133
2020-06-12,07:27,Early Morning,4,2134
2020-06-12,07:27,Early Morning,6,2135
2020-06-12,07:27,Early Morning,9,2136
2020-06-12,07:27,Early Morning,11,2137
2020-06-12,07:27,Early Morning,14,2138
2020-06-12,07:27,Early Morning,16,2139
2020-06-12,07:27,Early Morning,18,2140
2020-06-12,07:27,Early Morning,21,2141
2020-06-12,07:27,Early Morning,23,2142
2020-06-12,07:27,Early Morning,26,2143
2020-06-12,07:27,Early Morning,28,2144
2020-06-12,07:27,Early Morning,30,2145
2020-06-12,07:27,Early Morning,33,2146
2020-06-12,07:27,Early Morning,35,2147
2020-06-12,07:27,Early Morning,38,2148
2020-06-12,07:27,Early Morning,40,2149
2020-06-12,07:27,Early Morning,42,2150
2020-06-12,07:27,Early Morning,45,2151
2020-06-12,07:27,Early Morning,47,2152
2020-06-12,07:27,Early Morning,50,2153
2020-06-12,07:27,Early Morning,52,2154
2020-06-12,07:27,Early Morning,54,2155
2020-06-12,07:27,Early Morning,57,2156
2020-06-12,07:27,Early Morning,59,2157
2020-06-12,07:28,Early Morning,2,2158
2020-06-12,07:28,Early Morning,4,2159
2020-06-12,07:28,Early Morning,6,2160
2020-06-12,07:28,Early Morning,9,2161
2020-06-12,07:28,Early Morning,11,2162
2020-06-12,07:28,Early Morning,14,2163
2020-06-12,07:28,Early Morning,16,2164
2020-06-12,07:28,Early Morning,18,2165
2020-06-12,07:28,Early Morning,21,2166
2020-06-12,07:28,Early Morning,23,2167
2020-06-12,07:28,Early Morning,26,2168
2020-06-12,07:28,Early Morning,28,2169
2020-06-12,07:28,Early Morning,30,2170
2020-06-12,07:28,Early Morning,33,2171
2020-06-12,07:28,Early Morning,35,2172
2020-06-12,07:28,Early Morning,38,2173
2020-06-12,07:28,Early Morning,40,2174
2020-06-12,07:28,Early Morning,42,2175
2020-06-12,07:28,Early Morning,45,2176
2020-06-12,07:28,Early Morning,47,2177
2020-06-12,07:28,Early Morning,50,2178
2020-06-12,07:28,Early Morning,52,2179
2020-06-12,07:28,Early Morning,54,2180
2020-06-12,07:28,Early Morning,57,2181
2020-06-12,07:28,Early Morning,59,2182
2020-06-12,07:29,Early Morning,2,2183
2020-06-12,07:29,Early Morning,4,2184
2020-06-12,07:29,Early Morning,6,2185
2020-06-12,07:29,Early Morning,9,2186
2020-06-12,07:29,Early Morning,11,2187
2020-06-12,07:29,Early Morning,14,2188
2020-06-12,07:29,Early Morning,16,2189
2020-06-12,07:29,Early Morning,18,2190
2020-06-12,07:29,Early Morning,21,2191
2020-06-12,07:29,Early Morning,23,2192
2020-06-12,07:29,Early Morning,26,2193
2020-06-12,07:29,Early Morning,28,2194
2020-06-12,07:29,Early Morning,30,2195
2020-06-12,07:29,Early Morning,33,2196
2020-06-12,07:29,Early Morning,35,2197
2020-06-12,07:29,Early Morning,38,2198
2020-06-12,07:29,Early Morning,40,2199
2020-06-12,07:29,Early Morning,42,2200
2020-06-12,07:29,Early Morning,45,2201
2020-06-12,07:29,Early Morning,47,2202
2020-06-12,07:29,Early Morning,50,2203
2020-06-12,07:29,Early Morning,52,2204
2020-06-12,07:29,Early Morning,54,2205
2020-06-12,07:29,Early Morning,57,2206
2020-06-12,07:29,Early Morning,59,2207
2020-06-12,07:30,Early Morning,2,2208
2020-06-12,07:30,Early Morning,4,2209
2020-06-12,07:30,Early Morning,6,2210
2020-06-12,07:30,Early Morning,9,2211
2020-06-12,07:30,Early Morning,11,2212
2020-06-12,07:30,Early Morning,14,2213
2020-06-12,07:30,Early Morning,16,2214
2020-06-12,07:30,Early Morning,18,2215
2020-06-12,07:30,Early Morning,21,2216
2020-06-12,07:30,Early Morning,23,2217
2020-06-12,07:30,Early Morning,26,2218
2020-06-12,07:30,Early Morning,28,2219
2020-06-12,07:30,Early Morning,30,2220
2020-06-12,07:30,Early Morning,33,2221
2020-06-12,07:30,Early Morning,35,2222
2020-06-12,07:30,Early Morning,38,2223
2020-06-12,07:30,Early Morning,40,2224
2020-06-12,07:30,Early Morning,42,2225
2020-06-12,07:30,Early Morning,45,2226
2020-06-12,07:30,Early Morning,47,2227
2020-06-12,07:30,Early Morning,50,2228
2020-06-12,07:30,Early Morning,52,2229
2020-06-12,07:30,Early Morning,54,2230
2020-06-12,07:30,Early Morning,57,2231
2020-06-12,07:30,Early Morning,59,2232
2020-06-12,07:31,Early Morning,2,2233
2020-06-12,07:31,Early Morning,4,2234
2020-06-12,07:31,Early Morning,6,2235
2020-06-12,07:31,Early Morning,9,2236
2020-06-12,07:31,Early Morning,11,2237
2020-06-12,07:31,Early Morning,14,2238
2020-06-12,07:31,Early Morning,16,2239
2020-06-12,07:31,Early Morning,18,2240
2020-06-12,07:31,Early Morning,21,2241
2020-06-12,07:31,Early Morning,23,2242
2020-06-12,07:31,Early Morning,26,2243
2020-06-12,07:31,Early Morning,28,2244
2020-06-12,07:31,Early Morning,30,2245
2020-06-12,07:31,Early Morning,33,2246
2020-06-12,07:31,Early Morning,35,2247
2020-06-12,07:31,Early Morning,38,2248
2020-06-12,07:31,Early Morning,40,2249
2020-06-12,07:31,Early Morning,42,2250
2020-06-12,07:31,Early Morning,45,2251
2020-06-12,07:31,Early Morning,47,2252
2020-06-12,07:31,Early Morning,50,2253
2020-06-12,07:31,Early Morning,52,2254
2020-06-12,07:31,Early Morning,54,2255
2020-06-12,07:31,Early Morning,57,2256
2020-06-12,07:31,Early Morning,59,2257
2020-06-12,07:32,Early Morning,2,2258
2020-06-12,07:32,Early Morning,4,2259
2020-06-12,07:32,Early Morning,6,2260
2020-06-12,07:32,Early Morning,9,2261
2020-06-12,07:32,Early Morning,11,2262
2020-06-12,07:32,Early Morning,14,2263
2020-06-12,07:32,Early Morning,16,2264
2020-06-12,07:32,Early Morning,18,2265
2020-06-12,07:32,Early Morning,21,2266
2020-06-12,07:32,Early Morning,23,2267
2020-06-12,07:32,Early Morning,26,2268
2020-06-12,07:32,Early Morning,28,2269
2020-06-12,07:32,Early Morning,30,2270
2020-06-12,07:32,Early Morning,33,2271
2020-06-12,07:32,Early Morning,35,2272
2020-06-12,07:32,Early Morning,38,2273
2020-06-12,07:32,Early Morning,40,2274
2020-06-12,07:32,Early Morning,42,2275
2020-06-12,07:32,Early Morning,45,2276
2020-06-12,07:32,Early Morning,47,2277
2020-06-12,07:32,Early Morning,50,2278
2020-06-12,07:32,Early Morning,52,2279
2020-06-12,07:32,Early Morning,54,2280
2020-06-12,07:32,Early Morning,57,2281
2020-06-12,07:32,Early Morning,59,2282
2020-06-12,07:33,Early Morning,2,2283
2020-06-12,07:33,Early Morning,4,2284
2020-06-12,07:33,Early Morning,6,2285
2020-06-12,07:33,Early Morning,9,2286
2020-06-12,07:33,Early Morning,11,2287
2020-06-12,07:33,Early Morning,14,2288
2020-06-12,07:33,Early Morning,16,2289
2020-06-12,07:33,Early Morning,18,2290
2020-06-12,07:33,Early Morning,21,2291
2020-06-12,07:33,Early Morning,23,2292
2020-06-12,07:33,Early Morning,26,2293
2020-06-12,07:33,Early Morning,28,2294
2020-06-12,07:33,Early Morning,30,2295
2020-06-12,07:33,Early Morning,33,2296
2020-06-12,07:33,Early Morning,35,2297
2020-06-12,07:33,Early Morning,38,2298
2020-06-12,07:33,Early Morning,40,2299
2020-06-12,07:33,Early Morning,42,2300
2020-06-12,07:33,Early Morning,45,2301
2020-06-12,07:33,Early Morning,47,2302
2020-06-12,07:33,Early Morning,50,2303
2020-06-12,07:33,Early Morning,52,2304
2020-06-12,07:33,Early Morning,54,2305
2020-06-12,07:33,Early Morning,57,2306
2020-06-12,07:33,Early Morning,59,2307
2020-06-12,07:34,Early Morning,2,2308
2020-06-12,07:34,Early Morning,4,2309
2020-06-12,07:34,Early Morning,6,2310
2020-06-12,07:34,Early Morning,9,2311
2020-06-12,07:34,Early Morning,11,2312
2020-06-12,07:34,Early Morning,14,2313
2020-06-12,07:34,Early Morning,16,2314
2020-06-12,07:34,Early Morning,18,2315
2020-06-12,07:34,Early Morning,21,2316
2020-06-12,07:34,Early Morning,23,2317
2020-06-12,07:34,Early Morning,26,2318
2020-06-12,07:34,Early Morning,28,2319
2020-06-12,07:34,Early Morning,30,2320
2020-06-12,07:34,Early Morning,33,2321
2020-06-12,07:34,Early Morning,35,2322
2020-06-12,07:34,Early Morning,38,2323
2020-06-12,07:34,Early Morning,40,2324
2020-06-12,07:34,Early Morning,42,2325
2020-06-12,07:34,Early Morning,45,2326
2020-06-12,07:34,Early Morning,47,2327
2020-06-12,07:34,Early Morning,50,2328
2020-06-12,07:34,Early Morning,52,2329
2020-06-12,07:34,Early Morning,54,2330
2020-06-12,07:34,Early Morning,57,2331
2020-06-12,07:34,Early Morning,59,2332
2020-06-12,07:35,Early Morning,2,2333
2020-06-12,07:35,Early Morning,4,2334
2020-06-12,07:35,Early Morning,6,2335
2020-06-12,07:35,Early Morning,9,2336
2020-06-12,07:35,Early Morning,11,2337
2020-06-12,07:35,Early Morning,14,2338
2020-06-12,07:35,Early Morning,16,2339
2020-06-12,07:35,Early Morning,18,2340
2020-06-12,07:35,Early Morning,21,2341
2020-06-12,07:35,Early Morning,23,2342
2020-06-12,07:35,Early Morning,26,2343
2020-06-12,07:35,Early Morning,28,2344
2020-06-12,07:35,Early Morning,30,2345
2020-06-12,07:35,Early Morning,33,2346
2020-06-12,07:35,Early Morning,35,2347
2020-06-12,07:35,Early Morning,38,2348
2020-06-12,07:35,Early Morning,40,2349
2020-06-12,07:35,Early Morning,42,2350
2020-06-12,07:35,Early Morning,45,2351
2020-06-12,07:35,Early Morning,47,2352
2020-06-12,07:35,Early Morning,50,2353
2020-06-12,07:35,Early Morning,52,2354
2020-06-12,07:35,Early Morning,54,2355
2020-06-12,07:35,Early Morning,57,2356
2020-06-12,07:35,Early Morning,59,2357
2020-06-12,07:36,Early Morning,2,2358
2020-06-12,07:36,Early Morning,4,2359
2020-06-12,07:36,Early Morning,6,2360
2020-06-12,07:36,Early Morning,9,2361
2020-06-12,07:36,Early Morning,11,2362
2020-06-12,07:36,Early Morning,14,2363
2020-06-12,07:36,Early Morning,16,2364
2020-06-12,07:36,Early Morning,18,2365
2020-06-12,07:36,Early Morning,21,2366
2020-06-12,07:36,Early Morning,23,2367
2020-06-12,07:36,Early Morning,26,2368
2020-06-12,07:36,Early Morning,28,2369
2020-06-12,07:36,Early Morning,30,2370
2020-06-12,07:36,Early Morning,33,2371
2020-06-12,07:36,Early Morning,35,2372
2020-06-12,07:36,Early Morning,38,2373
2020-06-12,07:36,Early Morning,40,2374
2020-06-12,07:36,Early Morning,42,2375
2020-06-12,07:36,Early Morning,45,2376
2020-06-12,07:36,Early Morning,47,2377
2020-06-12,07:36,Early Morning,50,2378
2020-06-12,07:36,Early Morning,52,2379
2020-06-12,07:36,Early Morning,54,2380
2020-06-12,07:36,Early Morning,57,2381
2020-06-12,07:36,Early Morning,59,2382
2020-06-12,07:37,Early Morning,2,2383
2020-06-12,07:37,Early Morning,4,2384
2020-06-12,07:37,Early Morning,6,2385
2020-06-12,07:37,Early Morning,9,2386
2020-06-12,07:37,Early Morning,11,2387
2020-06-12,07:37,Early Morning,14,2388
2020-06-12,07:37,Early Morning,16,2389
2020-06-12,07:37,Early Morning,18,2390
2020-06-12,07:37,Early Morning,21,2391
2020-06-12,07:37,Early Morning,23,2392
2020-06-12,07:37,Early Morning,26,2393
2020-06-12,07:37,Early Morning,28,2394
2020-06-12,07:37,Early Morning,30,2395
2020-06-12,07:37,Early Morning,33,2396
2020-06-12,07:37,Early Morning,35,2397
2020-06-12,07:37,Early Morning,38,2398
2020-06-12,07:37,Early Morning,40,2399
2020-06-12,07:37,Early Morning,42,2400
2020-06-12,07:37,Early Morning,45,2401
2020-06-12,07:37,Early Morning,47,2402
2020-06-12,07:37,Early Morning,50,2403
2020-06-12,07:37,Early Morning,52,2404
2020-06-12,07:37,Early Morning,54,2405
2020-06-12,07:37,Early Morning,57,2406
2020-06-12,07:37,Early Morning,59,2407
2020-06-12,07:38,Early Morning,2,2408
2020-06-12,07:38,Early Morning,4,2409
2020-06-12,07:38,Early Morning,6,2410
2020-06-12,07:38,Early Morning,9,2411
2020-06-12,07:38,Early Morning,11,2412
2020-06-12,07:38,Early Morning,14,2413
2020-06-12,07:38,Early Morning,16,2414
2020-06-12,07:38,Early Morning,18,2415
2020-06-12,07:38,Early Morning,21,2416
2020-06-12,07:38,Early Morning,23,2417
2020-06-12,07:38,Early Morning,26,2418
2020-06-12,07:38,Early Morning,28,2419
2020-06-12,07:38,Early Morning,30,2420
2020-06-12,07:38,Early Morning,33,2421
2020-06-12,07:38,Early Morning,35,2422
2020-06-12,07:38,Early Morning,38,2423
2020-06-12,07:38,Early Morning,40,2424
2020-06-12,07:38,Early Morning,42,2425
2020-06-12,07:38,Early Morning,45,2426
2020-06-12,07:38,Early Morning,47,2427
2020-06-12,07:38,Early Morning,50,2428
2020-06-12,07:38,Early Morning,52,2429
2020-06-12,07:38,Early Morning,54,2430
2020-06-12,07:38,Early Morning,57,2431
2020-06-12,07:38,Early Morning,59,2432
2020-06-12,07:39,Early Morning,2,2433
2020-06-12,07:39,Early Morning,4,2434
2020-06-12,07:39,Early Morning,6,2435
2020-06-12,07:39,Early Morning,9,2436
2020-06-12,07:39,Early Morning,11,2437
2020-06-12,07:39,Early Morning,14,2438
2020-06-12,07:39,Early Morning,16,2439
2020-06-12,07:39,Early Morning,18,2440
2020-06-12,07:39,Early Morning,21,2441
2020-06-12,07:39,Early Morning,23,2442
2020-06-12,07:39,Early Morning,26,2443
2020-06-12,07:39,Early Morning,28,2444
2020-06-12,07:39,Early Morning,30,2445
2020-06-12,07:39,Early Morning,33,2446
2020-06-12,07:39,Early Morning,35,2447
2020-06-12,07:39,Early Morning,38,2448
2020-06-12,07:39,Early Morning,40,2449
2020-06-12,07:39,Early Morning,42,2450
2020-06-12,07:39,Early Morning,45,2451
2020-06-12,07:39,Early Morning,47,2452
2020-06-12,07:39,Early Morning,50,2453
2020-06-12,07:39,Early Morning,52,2454
2020-06-12,07:39,Early Morning,54,2455
2020-06-12,07:39,Early Morning,57,2456
2020-06-12,07:39,Early Morning,59,2457
2020-06-12,07:40,Early Morning,2,2458
2020-06-12,07:40,Early Morning,4,2459
2020-06-12,07:40,Early Morning,6,2460
2020-06-12,07:40,Early Morning,9,2461
2020-06-12,07:40,Early Morning,11,2462
2020-06-12,07:40,Early Morning,14,2463
2020-06-12,07:40,Early Morning,16,2464
2020-06-12,07:40,Early Morning,18,2465
2020-06-12,07:40,Early Morning,21,2466
2020-06-12,07:40,Early Morning,23,2467
2020-06-12,07:40,Early Morning,26,2468
2020-06-12,07:40,Early Morning,28,2469
2020-06-12,07:40,Early Morning,30,2470
2020-06-12,07:40,Early Morning,33,2471
2020-06-12,07:40,Early Morning,35,2472
2020-06-12,07:40,Early Morning,38,2473
2020-06-12,07:40,Early Morning,40,2474
2020-06-12,07:40,Early Morning,42,2475
2020-06-12,07:40,Early Morning,45,2476
2020-06-12,07:40,Early Morning,47,2477
2020-06-12,07:40,Early Morning,50,2478
2020-06-12,07:40,Early Morning,52,2479
2020-06-12,07:40,Early Morning,54,2480
2020-06-12,07:40,Early Morning,57,2481
2020-06-12,07:40,Early Morning,59,2482
2020-06-12,07:41,Early Morning,2,2483
2020-06-12,07:41,Early Morning,4,2484
2020-06-12,07:41,Early Morning,6,2485
2020-06-12,07:41,Early Morning,9,2486
2020-06-12,07:41,Early Morning,11,2487
2020-06-12,07:41,Early Morning,14,2488
2020-06-12,07:41,Early Morning,16,2489
2020-06-12,07:41,Early Morning,18,2490
2020-06-12,07:41,Early Morning,21,2491
2020-06-12,07:41,Early Morning,23,2492
2020-06-12,07:41,Early Morning,26,2493
2020-06-12,07:41,Early Morning,28,2494
2020-06-12,07:41,Early Morning,30,2495
2020-06-12,07:41,Early Morning,33,2496
2020-06-12,07:41,Early Morning,35,2497
2020-06-12,07:41,Early Morning,38,2498
2020-06-12,07:41,Early Morning,40,2499
2020-06-12,07:41,Early Morning,42,2500
2020-06-12,07:41,Early Morning,45,2501
2020-06-12,07:41,Early Morning,47,2502
2020-06-12,07:41,Early Morning,50,2503
2020-06-12,07:41,Early Morning,52,2504
2020-06-12,07:41,Early Morning,54,2505
2020-06-12,07:41,Early Morning,57,2506
2020-06-12,07:41,Early Morning,59,2507
2020-06-12,07:42,Early Morning,2,2508
2020-06-12,07:42,Early Morning,4,2509
2020-06-12,07:42,Early Morning,6,2510
2020-06-12,07:42,Early Morning,9,2511
2020-06-12,07:42,Early Morning,11,2512
2020-06-12,07:42,Early Morning,14,2513
2020-06-12,07:42,Early Morning,16,2514
2020-06-12,07:42,Early Morning,18,2515
2020-06-12,07:42,Early Morning,21,2516
2020-06-12,07:42,Early Morning,23,2517
2020-06-12,07:42,Early Morning,26,2518
2020-06-12,07:42,Early Morning,28,2519
2020-06-12,07:42,Early Morning,30,2520
2020-06-12,07:42,Early Morning,33,2521
2020-06-12,07:42,Early Morning,35,2522
2020-06-12,07:42,Early Morning,38,2523
2020-06-12,07:42,Early Morning,40,2524
2020-06-12,07:42,Early Morning,42,2525
2020-06-12,07:42,Early Morning,45,2526
2020-06-12,07:42,Early Morning,47,2527
2020-06-12,07:42,Early Morning,50,2528
2020-06-12,07:42,Early Morning,52,2529
2020-06-12,07:42,Early Morning,54,2530
2020-06-12,07:42,Early Morning,57,2531
2020-06-12,07:42,Early Morning,59,2532
2020-06-12,07:43,Early Morning,2,2533
2020-06-12,07:43,Early Morning,4,2534
2020-06-12,07:43,Early Morning,6,2535
2020-06-12,07:43,Early Morning,9,2536
2020-06-12,07:43,Early Morning,11,2537
2020-06-12,07:43,Early Morning,14,2538
2020-06-12,07:43,Early Morning,16,2539
2020-06-12,07:43,Early Morning,18,2540
2020-06-12,07:43,Early Morning,21,2541
2020-06-12,07:43,Early Morning,23,2542
2020-06-12,07:43,Early Morning,26,2543
2020-06-12,07:43,Early Morning,28,2544
2020-06-12,07:43,Early Morning,30,2545
2020-06-12,07:43,Early Morning,33,2546
2020-06-12,07:43,Early Morning,35,2547
2020-06-12,07:43,Early Morning,38,2548
2020-06-12,07:43,Early Morning,40,2549
2020-06-12,07:43,Early Morning,42,2550
2020-06-12,07:43,Early Morning,45,2551
2020-06-12,07:43,Early Morning,47,2552
2020-06-12,07:43,Early Morning,50,2553
2020-06-12,07:43,Early Morning,52,2554
2020-06-12,07:43,Early Morning,54,2555
2020-06-12,07:43,Early Morning,57,2556
2020-06-12,07:43,Early Morning,59,2557
2020-06-12,07:44,Early Morning,2,2558
2020-06-12,07:44,Early Morning,4,2559
2020-06-12,07:44,Early Morning,6,2560
2020-06-12,07:44,Early Morning,9,2561
2020-06-12,07:44,Early Morning,11,2562
2020-06-12,07:44,Early Morning,14,2563
2020-06-12,07:44,Early Morning,16,2564
2020-06-12,07:44,Early Morning,18,2565
2020-06-12,07:44,Early Morning,21,2566
2020-06-12,07:44,Early Morning,23,2567
2020-06-12,07:44,Early Morning,26,2568
2020-06-12,07:44,Early Morning,28,2569
2020-06-12,07:44,Early Morning,30,2570
2020-06-12,07:44,Early Morning,33,2571
2020-06-12,07:44,Early Morning,35,2572
2020-06-12,07:44,Early Morning,38,2573
2020-06-12,07:44,Early Morning,40,2574
2020-06-12,07:44,Early Morning,42,2575
2020-06-12,07:44,Early Morning,45,2576
2020-06-12,07:44,Early Morning,47,2577
2020-06-12,07:44,Early Morning,50,2578
2020-06-12,07:44,Early Morning,52,2579
2020-06-12,07:44,Early Morning,54,2580
2020-06-12,07:44,Early Morning,57,2581
2020-06-12,07:44,Early Morning,59,2582
2020-06-12,07:45,Early Morning,2,2583
2020-06-12,07:45,Early Morning,4,2584
2020-06-12,07:45,Early Morning,6,2585
2020-06-12,07:45,Early Morning,9,2586
2020-06-12,07:45,Early Morning,11,2587
2020-06-12,07:45,Early Morning,14,2588
2020-06-12,07:45,Early Morning,16,2589
2020-06-12,07:45,Early Morning,18,2590
2020-06-12,07:45,Early Morning,21,2591
2020-06-12,07:45,Early Morning,23,2592
2020-06-12,07:45,Early Morning,26,2593
2020-06-12,07:45,Early Morning,28,2594
2020-06-12,07:45,Early Morning,30,2595
2020-06-12,07:45,Early Morning,33,2596
2020-06-12,07:45,Early Morning,35,2597
2020-06-12,07:45,Early Morning,38,2598
2020-06-12,07:45,Early Morning,40,2599
2020-06-12,07:45,Early Morning,42,2600
2020-06-12,07:45,Early Morning,45,2601
2020-06-12,07:45,Early Morning,47,2602
2020-06-12,07:45,Early Morning,50,2603
2020-06-12,07:45,Early Morning,52,2604
2020-06-12,07:45,Early Morning,54,2605
2020-06-12,07:45,Early Morning,57,2606
2020-06-12,07:45,Early Morning,59,2607
2020-06-12,07:46,Early Morning,2,2608
2020-06-12,07:46,Early Morning,4,2609
2020-06-12,07:46,Early Morning,6,2610
2020-06-12,07:46,Early Morning,9,2611
2020-06-12,07:46,Early Morning,11,2612
2020-06-12,07:46,Early Morning,14,2613
2020-06-12,07:46,Early Morning,16,2614
2020-06-12,07:46,Early Morning,18,2615
2020-06-12,07:46,Early Morning,21,2616
2020-06-12,07:46,Early Morning,23,2617
2020-06-12,07:46,Early Morning,26,2618
2020-06-12,07:46,Early Morning,28,2619
2020-06-12,07:46,Early Morning,30,2620
2020-06-12,07:46,Early Morning,33,2621
2020-06-12,07:46,Early Morning,35,2622
2020-06-12,07:46,Early Morning,38,2623
2020-06-12,07:46,Early Morning,40,2624
2020-06-12,07:46,Early Morning,42,2625
2020-06-12,07:46,Early Morning,45,2626
2020-06-12,07:46,Early Morning,47,2627
2020-06-12,07:46,Early Morning,50,2628
